network,country,week,weekly_regs,dip,ppc_weekly_regs,ppc_dip,ratio_to_ppc,hourly_alert
719,US,2026-03-02,2216,0.41860465116279066,24685,0.4018302828618969,1.0417449082767583,False
719,US,2026-03-09,1698,0.41254125412541254,24187,0.40206407224252844,1.0260584882017614,False
719,US,2026-03-16,1182,0.4039408866995074,25133,0.39231881065455293,1.029624060150376,False
719,US,2026-03-23,1412,0.26838235294117646,25399,0.4542772861356932,0.5907897249809014,False
719,US,2026-03-30,2034,0.28395061728395066,25378,0.414279869067103,0.6854077122389882,False
719,US,2026-04-06,2135,0.45591939546599497,22043,0.4282926829268292,1.064504283263428,False
719,US,2026-04-13,2135,0.4071428571428571,20089,0.4064197530864197,1.001779204999132,False
719,US,2026-04-20,3246,0.3706176961602672,18956,0.39585062240663904,0.9362564441784527,False
719,US,2026-04-27,2608,0.4529058116232465,20028,0.4251207729468599,1.065357988704682,False
719,US,2026-05-04,2160,0.3044496487119438,23891,0.4296410482272628,0.7086139696570664,False
719,US,2026-05-11,2007,0.4956521739130435,22375,0.3644464245934507,1.3600138194961198,True
719,US,2026-05-18,2687,0.45679012345679015,28045,0.3943973461113158,1.1581977616245531,False
719,US,2026-05-25,2834,0.5020746887966805,33765,0.4195007800312012,1.196838510668175,False
719,US,2026-06-01,2138,0.44215938303341906,33900,0.4148630240653852,1.065796075775921,False
719,US,2026-06-08,2120,0.4361445783132531,31195,0.3894977915916898,1.1197613638088688,False
719,US,2026-06-15,1767,0.41887905604719766,27594,0.42881712210968853,0.9768244653720969,False
719,US,2026-06-22,1118,0.284,27096,0.48329979879275653,0.5876269775187344,False
719,US,2026-06-29,1213,0.31496062992125984,27603,0.39951618905842945,0.7883551118755708,False
719,US,2026-07-06,1696,0.3994252873563219,31498,0.3638973050550151,1.0976318917666499,False
719,US,2026-07-13,1900,0.3123543123543123,33827,0.38039568345323743,0.8211300126193742,False
719,US,2026-07-20,1001,0.2900432900432901,14700,0.2780589461149151,1.0431000120507619,False
730,BR,2026-04-13,2960,0.1410071942446043,18296,0.2637703646237393,0.5345831570038088,False
730,BR,2026-04-20,3448,0.14809960681520315,20769,0.25481386392811295,0.5812070212042482,False
730,BR,2026-04-27,2784,0.16722972972972974,23028,0.3033611646328409,0.5512562227011769,False
730,BR,2026-05-04,2282,0.151986183074266,19211,0.2855093256814921,0.5323335155917759,False
730,BR,2026-06-08,7101,0.1326912787586945,8705,0.24721485411140579,0.5367447649359209,False
730,BR,2026-06-15,14902,0.18614474795832156,7460,0.25747800586510267,0.722953975555668,False
730,BR,2026-06-22,2696,0.1877213695395514,7382,0.4231046931407942,0.44367593312675546,False
730,GB,2026-02-09,1101,0.31441048034934493,4004,0.21968787515006002,1.4311690171093132,True
730,GB,2026-02-16,1194,0.33181818181818185,3670,0.23821989528795803,1.3929070929070935,True
730,US,2025-12-29,3537,0.481675392670157,17476,0.4482647814910025,1.0745332057272607,False
730,US,2026-01-05,3028,0.4159733777038269,29043,0.48082822085889576,0.8651184761176878,False
730,US,2026-01-12,1506,0.36789297658862874,25261,0.41979301423027165,0.8763675528598152,False
730,US,2026-01-19,1899,0.3887323943661972,25699,0.4426441996111471,0.8782051017672655,False
730,US,2026-01-26,3659,0.42740841248303924,27079,0.4272133095662507,1.0004566873559877,False
730,US,2026-02-02,3653,0.41194968553459127,25238,0.469538729329852,0.8773497473201953,False
730,US,2026-02-09,6528,0.46093749999999994,22847,0.46775769418661456,0.9854193864229763,False
730,US,2026-02-16,7929,0.4217780840799449,20680,0.48298955263862847,0.8732654397506567,False
730,US,2026-02-23,1317,0.30794701986754963,20963,0.3982125124131083,0.7733233142309787,False
730,US,2026-03-02,3247,0.30154277699859744,24685,0.4018302828618969,0.7504232255741492,False
730,US,2026-03-09,3049,0.4364326375711576,24187,0.40206407224252844,1.0854803194350022,False
730,US,2026-03-16,3433,0.4182692307692308,25133,0.39231881065455293,1.0661462550607288,False
730,US,2026-05-11,1198,0.2737642585551331,22375,0.3644464245934507,0.7511783353630759,False
833,AU,2026-01-05,1354,0.27952755905511806,2587,0.19277108433734946,1.4500492125984243,True
833,AU,2026-01-12,1501,0.30824372759856633,2426,0.17439703153988867,1.7674826508045454,True
833,AU,2026-01-19,2154,0.21882352941176472,2310,0.20419847328244273,1.0716217702034088,False
833,AU,2026-01-26,1913,0.27913279132791324,2302,0.1882591093117409,1.4827053646880552,True
833,AU,2026-02-02,1404,0.48198198198198205,2196,0.2603938730853392,1.850972821561057,True
833,AU,2026-02-09,1466,0.2337662337662337,2218,0.19587628865979384,1.1934381408065613,False
833,AU,2026-02-16,2047,0.16901408450704225,1812,0.23017902813299235,0.7342723004694834,False
833,AU,2026-02-23,2260,0.3657289002557545,2105,0.21230158730158735,1.722685661017759,True
833,AU,2026-03-02,2616,0.24308300395256915,2281,0.1776937618147448,1.3679883945841391,True
833,AU,2026-03-09,2512,0.42604856512141276,2297,0.17600000000000002,2.4207304836443906,True
833,AU,2026-03-16,2202,0.351288056206089,2507,0.14507772020725385,2.4213783874205426,True
833,AU,2026-03-23,2636,0.3560311284046693,2728,0.1779527559055118,2.0007058985572126,True
833,AU,2026-03-30,2494,0.4243792325056434,2756,0.15605095541401276,2.7194914083014696,True
833,AU,2026-04-06,2739,0.3401709401709402,2502,0.1694915254237288,2.0070085470085473,True
833,AU,2026-04-13,2535,0.4023437499999999,2276,0.15459882583170254,2.602501977848101,True
833,AU,2026-04-20,2317,0.3227990970654627,1995,0.16856492027334852,1.914983832591056,True
833,AU,2026-04-27,2383,0.25555555555555554,2264,0.1866125760649087,1.3694444444444445,True
833,AU,2026-05-04,2331,0.31501057082452427,2381,0.13162393162393163,2.3932621289915157,True
833,AU,2026-05-11,1865,0.2837465564738292,2118,0.1388329979879276,2.0437976603984507,True
833,AU,2026-05-18,1747,0.2033492822966507,2387,0.1653386454183267,1.229895659191791,False
833,AU,2026-05-25,1568,0.28571428571428575,3063,0.1805766312594841,1.582232893157263,True
833,AU,2026-06-01,2312,0.363849765258216,3039,0.19742489270386268,1.84297815880792,True
833,AU,2026-06-08,1820,0.29347826086956524,2662,0.20202020202020207,1.4527173913043476,True
833,AU,2026-06-15,2020,0.17864923747276687,2353,0.20040485829959515,0.8914416496115841,False
833,AU,2026-06-22,1463,0.23776223776223776,2222,0.18333333333333335,1.2968849332485695,False
833,AU,2026-06-29,1614,0.30546623794212224,2563,0.17540687160940324,1.74147246991746,True
833,AU,2026-07-06,1838,0.1780104712041885,2455,0.13059701492537312,1.3630516080777864,True
833,AU,2026-07-13,1336,0.17753623188405795,2432,0.15356489945155397,1.1560990338164248,False
833,CA,2025-12-29,1747,0.2839506172839506,2541,0.36286919831223624,0.7825150732127477,False
833,CA,2026-01-05,2984,0.2846153846153846,4005,0.34738186462324394,0.8193156108597285,False
833,CA,2026-01-12,3129,0.3303030303030303,3391,0.3768996960486322,0.8763685239491692,False
833,CA,2026-01-19,4165,0.43526170798898073,3232,0.3642072213500785,1.1950935689180204,False
833,CA,2026-01-26,4103,0.39784946236559143,3159,0.37067545304777605,1.0733094384707287,False
833,CA,2026-02-02,3399,0.39739413680781754,2913,0.48374760994263866,0.8214906464446188,False
833,CA,2026-02-09,3644,0.4635258358662614,2379,0.4322429906542055,1.072373285139243,False
833,CA,2026-02-16,4435,0.375,2211,0.4545454545454546,0.825,False
833,CA,2026-02-23,4782,0.39293849658314356,2413,0.3628509719222463,1.0829197852261632,False
833,CA,2026-03-02,5183,0.46529284164859,2827,0.36162361623616235,1.2866771437425295,False
833,CA,2026-03-09,4403,0.3397727272727272,3028,0.3310463121783877,1.0263601036269427,False
833,CA,2026-03-16,4319,0.2928571428571428,3138,0.35967741935483866,0.8142216527866752,False
833,CA,2026-03-23,4719,0.33030303030303027,3412,0.37784522003034904,0.8741754898381403,False
833,CA,2026-03-30,4050,0.3390607101947309,3406,0.33670520231213874,1.0069957573165398,False
833,CA,2026-04-06,4170,0.43610013175230566,3119,0.35942492012779553,1.2133274776753038,False
833,CA,2026-04-13,3634,0.3688888888888889,2715,0.3716981132075472,0.9924421883812745,False
833,CA,2026-04-20,3236,0.4972273567467652,2527,0.3565737051792829,1.3944588440607604,True
833,CA,2026-04-27,3402,0.49910554561717346,2608,0.36363636363636365,1.372540250447227,True
833,CA,2026-05-04,3094,0.4646840148698885,3070,0.36392914653784214,1.2768529789123928,False
833,CA,2026-05-11,2567,0.3963414634146341,2967,0.3136,1.2638439522150322,False
833,CA,2026-05-18,2724,0.3609671848013817,3303,0.4054054054054053,0.890385722510075,False
833,CA,2026-05-25,2242,0.2594059405940594,3421,0.37114845938375346,0.6989277040911639,False
833,CA,2026-06-01,3385,0.412751677852349,3709,0.413447782546495,0.9983163419335361,False
833,CA,2026-06-08,2690,0.4536679536679536,3194,0.4037854889589905,1.1235370415057913,False
833,CA,2026-06-15,2787,0.3376146788990826,2831,0.4209558823529413,0.802019149873803,False
833,CA,2026-06-22,2834,0.44594594594594594,2953,0.46985815602836867,0.9491075981642022,False
833,CA,2026-06-29,3074,0.5260115606936416,3197,0.3787638668779715,1.3887585556388613,True
833,CA,2026-07-06,3030,0.3349206349206349,3210,0.30630630630630634,1.0934173669467786,False
833,CA,2026-07-13,2386,0.29944547134935307,3442,0.41040462427745666,0.7296347400484237,False
833,GB,2025-12-29,2351,0.1339869281045752,3455,0.2387005649717514,0.5613180183315931,False
833,GB,2026-01-05,3831,0.12104072398190047,5450,0.20710059171597633,0.5844537815126051,False
833,GB,2026-01-12,3953,0.16523605150214593,4730,0.23559150657229527,0.7013667593803532,False
833,GB,2026-01-19,5553,0.18166804293971925,4570,0.2269736842105263,0.8003925370097776,False
833,GB,2026-01-26,4794,0.2153284671532847,4015,0.19779005524861878,1.0886718590710764,False
833,GB,2026-02-02,4233,0.17163412127440905,4367,0.2378752886836028,0.7215298496293118,False
833,GB,2026-02-09,3899,0.23995127892813634,4004,0.21968787515006002,1.0922372423340851,False
833,GB,2026-02-16,5261,0.21632996632996634,3670,0.23821989528795803,0.9081104081104084,False
833,GB,2026-02-23,5520,0.19984264358772622,3956,0.24033816425120771,0.8315060748273232,False
833,GB,2026-03-02,5610,0.20064464141821114,4018,0.24145785876993167,0.830971675307497,False
833,GB,2026-03-09,5412,0.14871794871794866,4607,0.24425887265135696,0.6088538242384395,False
833,GB,2026-03-16,4458,0.1267962806424345,4650,0.2603850050658561,0.4869569221559645,False
833,GB,2026-03-23,6070,0.1350438892640108,5103,0.24134615384615382,0.5595444017313596,False
833,GB,2026-03-30,5122,0.1800341296928328,5259,0.23774954627949185,0.7572427897767242,False
833,GB,2026-04-06,5093,0.2073170731707317,4619,0.2645444566410538,0.7836757413217285,False
833,GB,2026-04-13,4389,0.16511867905056757,3842,0.22122762148337596,0.7463746070378257,False
833,GB,2026-04-20,3604,0.1619170984455959,3218,0.21083455344070282,0.7679817933218194,False
833,GB,2026-04-27,4028,0.19259259259259262,4096,0.2566585956416465,0.7503843466107618,False
833,GB,2026-05-04,4057,0.1587301587301587,5304,0.22495446265938063,0.7056101792943898,False
833,GB,2026-05-11,3672,0.11589008363201908,4995,0.2107892107892108,0.5497913446239387,False
833,GB,2026-05-18,3631,0.1113490364025696,5164,0.23778801843317973,0.4682701724681706,False
833,GB,2026-05-25,3097,0.12032085561497327,5263,0.2571428571428571,0.4679144385026739,False
833,GB,2026-06-01,4503,0.196969696969697,5400,0.23711340206185566,0.8306982872200265,False
833,GB,2026-06-08,4351,0.21112372304199772,4824,0.23673469387755097,0.8918157266429216,False
833,GB,2026-06-15,4534,0.15072463768115943,4220,0.2758620689655172,0.546376811594203,False
833,GB,2026-06-22,4144,0.18055555555555558,4045,0.2503259452411995,0.7212818287037037,False
833,GB,2026-06-29,4520,0.16752312435765673,4431,0.2779069767441861,0.6028028742576769,False
833,GB,2026-07-06,4499,0.09073359073359075,4199,0.28106151990349815,0.3228246640263809,False
833,GB,2026-07-13,3067,0.1153846153846154,4436,0.2684031710079275,0.4298928919182085,False
833,US,2025-12-29,12537,0.5571705426356589,17476,0.4482647814910025,1.242949626295463,False
833,US,2026-01-05,20821,0.6606968414197331,29043,0.48082822085889576,1.3740808312780413,True
833,US,2026-01-12,20007,0.5546875,25261,0.41979301423027165,1.3213357087827426,True
833,US,2026-01-19,24786,0.5652061855670104,25699,0.4426441996111471,1.276886009267785,False
833,US,2026-01-26,22958,0.6226632154155882,27079,0.4272133095662507,1.4574995709936511,True
833,US,2026-02-02,20322,0.6067774936061382,25238,0.469538729329852,1.2922842264197458,False
833,US,2026-02-09,22382,0.6423662981774724,22847,0.46775769418661456,1.3732885768869827,True
833,US,2026-02-16,28621,0.6085368637297421,20680,0.48298955263862847,1.2599379435957445,False
833,US,2026-02-23,32872,0.6274944567627494,20963,0.3982125124131083,1.575777850274535,True
833,US,2026-03-02,33489,0.5991353900569857,24685,0.4018302828618969,1.4910160224606555,True
833,US,2026-03-09,27216,0.6257988165680474,24187,0.40206407224252844,1.5564653988545394,True
833,US,2026-03-16,28371,0.632991133924405,25133,0.39231881065455293,1.6134610850504703,True
833,US,2026-03-23,32452,0.596832397754611,25399,0.4542772861356932,1.3138063820702153,True
833,US,2026-03-30,34777,0.6015568428674873,25378,0.414279869067103,1.4520542458944588,True
833,US,2026-04-06,34362,0.619894099848714,22043,0.4282926829268292,1.4473609392823052,True
833,US,2026-04-13,31622,0.5525531121878493,20089,0.4064197530864197,1.3595626393443438,True
833,US,2026-04-20,28276,0.5604651162790698,18956,0.39585062240663904,1.4158500316903124,True
833,US,2026-04-27,28419,0.7118353344768438,20028,0.4251207729468599,1.6744308435989392,True
833,US,2026-05-04,27342,0.5895166780122534,23891,0.4296410482272628,1.3721144207348244,True
833,US,2026-05-11,24385,0.5993606819392647,22375,0.3644464245934507,1.6445783014824933,True
833,US,2026-05-18,28291,0.6234855545200372,28045,0.3943973461113158,1.5808563639372535,True
833,US,2026-05-25,26976,0.5936523202692955,33765,0.4195007800312012,1.4151399676185141,True
833,US,2026-06-01,28132,0.6226327944572748,33900,0.4148630240653852,1.500815349499896,True
833,US,2026-06-08,25109,0.6390180878552971,31195,0.3894977915916898,1.6406205674336127,True
833,US,2026-06-15,28447,0.5999101930848675,27594,0.42881712210968853,1.398988431556645,True
833,US,2026-06-22,34259,0.6808136123606493,27096,0.48329979879275653,1.4086776242433086,True
833,US,2026-06-29,27749,0.5649588289112534,27603,0.39951618905842945,1.4141074739492667,True
833,US,2026-07-06,28363,0.5784722222222223,31498,0.3638973050550151,1.5896578902522158,True
833,US,2026-07-13,21441,0.639950295122709,33827,0.38039568345323743,1.682327962592086,True
833,US,2026-07-20,7872,0.4979253112033195,14700,0.2780589461149151,1.7907185442526237,True
851,AR,2026-04-13,1888,0.37121212121212127,1519,0.20234604105571846,1.8345410628019327,True
851,BR,2026-03-09,1134,0.2107142857142857,15632,0.24736091298145504,0.8518495633547536,False
851,BR,2026-03-16,1001,0.2559055118110236,20831,0.24871001031991746,1.0289312902277254,False
851,CL,2026-02-16,1852,0.36390532544378695,1096,0.27499999999999997,1.3232920925228617,True
851,CL,2026-02-23,1905,0.3209302325581395,1111,0.2941176470588235,1.0911627906976746,False
851,CL,2026-03-02,2219,0.24760076775431863,1060,0.18828451882845193,1.315035188739603,True
851,CL,2026-03-09,1417,0.22832369942196531,1166,0.3472222222222222,0.6575722543352601,False
851,CL,2026-03-16,1556,0.30225080385852093,1400,0.23384615384615384,1.2925198849213066,False
851,CO,2026-03-16,2687,0.29402756508422667,1025,0.23076923076923075,1.2741194486983156,False
851,CO,2026-03-23,1728,0.20086393088552915,1278,0.3,0.6695464362850971,False
851,FR,2026-03-02,1309,0.27027027027027023,1226,0.39090909090909093,0.6913890634820866,False
851,FR,2026-03-09,1153,0.23589743589743595,1493,0.35271317829457366,0.6688081149619612,False
851,FR,2026-03-16,1205,0.20901639344262296,1767,0.3611111111111111,0.5788146279949559,False
851,FR,2026-03-23,1080,0.1496062992125984,1907,0.3053892215568863,0.48988729350007704,False
851,MX,2026-02-23,2464,0.34860557768924294,3186,0.4230118443316413,0.8241035856573703,False
851,MX,2026-03-02,3545,0.2586872586872586,3341,0.4870466321243524,0.5311344779429884,False
851,MX,2026-03-09,6664,0.36388140161725063,3985,0.4187256176853056,0.8690211113157321,False
851,MX,2026-03-16,7351,0.4025641025641025,4813,0.37624861265260817,1.0699417593222904,False
851,MX,2026-03-23,5474,0.1962732919254658,6125,0.4186248912097476,0.4688524166785035,False
851,MX,2026-03-30,1551,0.2640449438202248,5924,0.4363295880149813,0.6051502145922749,False
851,MX,2026-04-06,1913,0.29795918367346935,6547,0.38968253968253985,0.7646203084084954,False
851,MX,2026-04-13,2006,0.10287443267776096,5543,0.3235815602836879,0.3179242741383956,False
851,MY,2026-02-23,1143,0.3517786561264821,1760,0.3934911242603551,0.893993877975571,False
851,TR,2026-03-16,1073,0.31092436974789917,1148,0.33333333333333337,0.9327731092436974,False
851,US,2026-02-09,1040,0.43523316062176165,22847,0.46775769418661456,0.9304671329428158,False
851,US,2026-02-16,1411,0.4392156862745098,20680,0.48298955263862847,0.9093689167291985,False
851,US,2026-02-23,1531,0.48828125000000006,20963,0.3982125124131083,1.2261825903990025,False
851,US,2026-03-02,1817,0.42172523961661346,24685,0.4018302828618969,1.0495108447601849,False
851,US,2026-03-09,1693,0.39937106918238996,24187,0.40206407224252844,0.9933020549557733,False
851,US,2026-03-16,2104,0.46745562130177515,25133,0.39231881065455293,1.191519775770788,False
851,US,2026-03-23,1832,0.531772575250836,25399,0.4542772861356932,1.1705902792859313,False
851,US,2026-03-30,2082,0.3733333333333333,25378,0.414279869067103,0.9011621399176956,False
851,US,2026-04-06,1502,0.48496240601503765,22043,0.4282926829268292,1.13231541267748,False
851,US,2026-04-13,1450,0.617391304347826,20089,0.4064197530864197,1.519097680807227,True
851,ZA,2026-03-16,4633,0.20840950639853748,4153,0.398581560283688,0.5228779430995334,False
851,ZA,2026-03-23,2591,0.0058548009367681494,3655,0.3796445880452342,0.015421794807912701,False
851,ZA,2026-03-30,1327,0.1424936386768448,4049,0.4083094555873925,0.34898442033837784,False
889,IT,2026-02-16,1282,0.2692307692307692,1141,0.2669491525423729,1.0085470085470085,False
889,IT,2026-02-23,1277,0.2280701754385965,1426,0.29844961240310075,0.764183185235817,False
889,IT,2026-03-02,1384,0.23487544483985773,1652,0.3121019108280255,0.7525600987726053,False
889,IT,2026-03-09,1533,0.203125,1655,0.19364161849710984,1.0489738805970148,False
889,IT,2026-03-16,1395,0.24344569288389514,1630,0.26006191950464397,0.9361066523987872,False
889,IT,2026-03-23,1523,0.2203947368421053,2354,0.18907563025210083,1.1656432748538015,False
889,IT,2026-03-30,1458,0.2769230769230769,1829,0.27123287671232876,1.0209790209790208,False
889,IT,2026-04-06,1463,0.22916666666666666,1921,0.21377672209026127,1.0719907407407407,False
889,IT,2026-04-13,1199,0.2191780821917808,2629,0.251984126984127,0.8698090820839176,False
889,IT,2026-05-04,1047,0.19289340101522845,1917,0.193029490616622,0.9992949802594473,False
889,IT,2026-05-11,1108,0.27083333333333337,1973,0.2786458333333333,0.9719626168224301,False
897,GB,2026-01-05,1001,0.04498269896193772,5450,0.20710059171597633,0.21720217498764213,False
897,US,2025-12-29,3868,0.23536895674300254,17476,0.4482647814910025,0.5250668052933505,False
897,US,2026-01-05,6673,0.25815808556925307,29043,0.48082822085889576,0.5369029403226571,False
897,US,2026-01-12,6017,0.2429467084639498,25261,0.41979301423027165,0.5787297554472518,False
897,US,2026-01-19,6241,0.20801232665639446,25699,0.4426441996111471,0.46993121527205955,False
897,US,2026-01-26,6562,0.22151898734177208,27079,0.4272133095662507,0.5185208006901286,False
897,US,2026-02-02,3112,0.17603550295857992,25238,0.469538729329852,0.3749115716393111,False
897,US,2026-02-09,3307,0.17988668555240794,22847,0.46775769418661456,0.3845723710974194,False
897,US,2026-02-16,4600,0.21063607924921796,20680,0.48298955263862847,0.43610897606063814,False
897,US,2026-02-23,3092,0.15571428571428572,20963,0.3982125124131083,0.3910331314570716,False
897,US,2026-03-02,2688,0.13484848484848486,24685,0.4018302828618969,0.335585670368279,False
897,US,2026-03-09,2954,0.1409295352323838,24187,0.40206407224252844,0.35051511677316427,False
897,US,2026-03-16,2307,0.08775137111517367,25133,0.39231881065455293,0.22367362647936112,False
897,US,2026-03-23,2201,0.14056224899598396,25399,0.4542772861356932,0.3094194961664842,False
897,US,2026-04-13,3409,0.2229822161422709,20089,0.4064197530864197,0.5486500457935585,False
897,US,2026-04-20,1789,0.12684989429175475,18956,0.39585062240663904,0.32044889438483115,False
897,US,2026-04-27,1517,0.217125382262997,20028,0.4251207729468599,0.5107381150959134,False
897,US,2026-05-04,2150,0.18640350877192985,23891,0.4296410482272628,0.4338587049376388,False
897,US,2026-05-11,1763,0.23529411764705876,22375,0.3644464245934507,0.6456205954264344,False
897,US,2026-05-18,1707,0.2231404958677686,28045,0.3943973461113158,0.5657758554105199,False
897,US,2026-05-25,2514,0.3333333333333333,33765,0.4195007800312012,0.7945952646584852,False
897,US,2026-06-01,1806,0.1773835920177384,33900,0.4148630240653852,0.4275714675159422,False
897,US,2026-06-08,2654,0.13971742543171115,31195,0.3894977915916898,0.35871172686436387,False
897,US,2026-06-15,4208,0.18796198521647312,27594,0.42881712210968853,0.4383266794286113,False
897,US,2026-06-22,3680,0.2154255319148936,27096,0.48329979879275653,0.4457389232377274,False
897,US,2026-06-29,3829,0.16084788029925187,27603,0.39951618905842945,0.40260666452174176,False
897,US,2026-07-06,4064,0.17885264341957252,31498,0.3638973050550151,0.4914920801420418,False
897,US,2026-07-13,3814,0.1630695443645084,33827,0.38039568345323743,0.42868400315208827,False
897,US,2026-07-20,2241,0.087719298245614,14700,0.2780589461149151,0.31547015289830566,False
911,BR,2026-03-02,1410,0.0,13707,0.2520593080724877,0.0,False
911,BR,2026-03-09,7866,0.12041884816753926,15632,0.24736091298145504,0.4868143746565457,False
911,BR,2026-03-16,17467,0.3814112527199254,20831,0.24871001031991746,1.5335581074091604,True
911,BR,2026-03-23,18398,0.38595400870105645,22602,0.2661604361370717,1.4500803135981168,True
911,BR,2026-03-30,20244,0.41669159437630876,21238,0.2876300578034683,1.448706708743999,True
911,BR,2026-04-06,13083,0.4004357298474946,18026,0.24708377518557795,1.6206476104986582,True
911,BR,2026-04-13,9568,0.446933962264151,18296,0.2637703646237393,1.6944055216426197,True
911,BR,2026-04-20,10234,0.41402337228714525,20769,0.25481386392811295,1.6248070882200816,True
911,BR,2026-04-27,15150,0.3878312803284808,23028,0.3033611646328409,1.2784473609134326,False
911,BR,2026-05-04,18988,0.3891580860084798,19211,0.2855093256814921,1.3630310851653789,True
911,BR,2026-05-11,17992,0.39133333333333337,15348,0.23693976591493007,1.6516152610441768,True
911,BR,2026-05-18,8795,0.31293612453032743,12009,0.24826071036250463,1.2605140945314515,False
911,BR,2026-06-01,6684,0.44034090909090917,11734,0.27934083601286175,1.576357096141269,True
911,BR,2026-06-08,7521,0.42800318217979316,8705,0.24721485411140579,1.7313004257701938,True
911,BR,2026-06-15,6893,0.43661971830985913,7460,0.25747800586510267,1.695755397991594,True
911,BR,2026-06-22,8367,0.40428571428571425,7382,0.4231046931407942,0.9555216967333008,False
911,BR,2026-06-29,5710,0.4376930998970134,7925,0.26348547717842324,1.6611659381918145,True
911,CO,2026-03-30,1446,0.32131147540983607,1067,0.23376623376623376,1.3744990892531876,True
911,CO,2026-04-27,2821,0.3828571428571428,1183,0.20799999999999996,1.8406593406593406,True
911,MX,2026-03-30,1698,0.30081300813008127,5924,0.4363295880149813,0.6894169370878257,False
911,MX,2026-04-06,4324,0.39476678043230945,6547,0.38968253968253985,1.0130471351216084,False
911,MX,2026-04-13,3373,0.4442748091603054,5543,0.3235815602836879,1.3729917389940398,True
911,MX,2026-04-20,2100,0.4430379746835443,5024,0.32233009708737864,1.3744852829037668,True
911,MX,2026-04-27,3994,0.5233236151603499,6482,0.4498714652956299,1.1632736359850062,False
911,MX,2026-05-04,1596,0.2796833773087071,7719,0.35460040295500334,0.7887283121451988,False
911,US,2025-12-29,1614,0.35919540229885055,17476,0.4482647814910025,0.8013018580315577,False
911,US,2026-01-05,2854,0.33032490974729245,29043,0.48082822085889576,0.6869915188364741,False
911,US,2026-01-12,2535,0.37103174603174605,25261,0.41979301423027165,0.883844498251278,False
911,US,2026-01-19,1924,0.29782082324455206,25699,0.4426441996111471,0.6728221526593614,False
911,US,2026-01-26,1978,0.2832244008714597,27079,0.4272133095662507,0.6629578117756144,False
911,US,2026-02-02,1990,0.2766439909297052,25238,0.469538729329852,0.5891824755852295,False
911,US,2026-02-09,2621,0.33216783216783224,22847,0.46775769418661456,0.7101279921123265,False
911,US,2026-02-16,1913,0.3155339805825243,20680,0.48298955263862847,0.6532935937407449,False
911,US,2026-02-23,3003,0.37988826815642457,20963,0.3982125124131083,0.9539837556945623,False
911,US,2026-03-02,3806,0.5596899224806201,24685,0.4018302828618969,1.392851525510777,True
911,US,2026-03-09,3354,0.5358931552587646,24187,0.40206407224252844,1.332855115031291,True
911,US,2026-03-16,2004,0.49728260869565216,25133,0.39231881065455293,1.2675471967963388,False
911,US,2026-03-23,2092,0.476608187134503,25399,0.4542772861356932,1.0491569833675098,False
911,US,2026-03-30,2631,0.34061930783242256,25378,0.414279869067103,0.8221961366345095,False
